
秒播央视,#genre#
三门峡新闻|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.20.145:11450
🌳河北,#genre#
河北卫视,https://tv1288.xyz/hbws.php?id=hbws
河北卫视,https://tv1288.xyz/hbws.php?id=10524916​
经济生活,https://tv1288.xyz/hbws.php?id=hbjjsh
经济生活,https://tv1288.xyz/hbws.php?id=10516507​
三农频道,https://tv1288.xyz/hbws.php?id=hbsn
三农频道,https://tv1288.xyz/hbws.php?id=10516508​
河北都市,https://tv1288.xyz/hbws.php?id=hbds
河北都市,https://tv1288.xyz/hbws.php?id=10516509​
河北影视剧,https://tv1288.xyz/hbws.php?id=hbysj
河北影视剧,https://tv1288.xyz/hbws.php?id=10516510​
少儿科教,https://tv1288.xyz/hbws.php?id=hbse
少儿科教,https://tv1288.xyz/hbws.php?id=10516511​
文旅·公共,https://tv1288.xyz/hbws.php?id=hbwl
文旅·公共,https://tv1288.xyz/hbws.php?id=10516512​
河北影视,http://tv.pull.hebtv.com/jishi/yingshijupindao.m3u8?t=1893427200&k=2bbbb53c494c02c044ed8805c541df4e
河北经济生活,http://tv.pull.hebtv.com/jishi/jingjishenghuo.m3u8?t=1893427200&k=ad907331c90d847d7e7ae51764d8a09a            
河北三农,http://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=1893427200&k=f07ae1d5be12d118d136be90e032bfce        
河北都市,http://tv.pull.hebtv.com/jishi/dushipindao.m3u8?t=1893427200&k=49867ab5d80a7564abaf8ee18868992f 
河北少儿科教,http://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=1893427200&k=d4a455b288ebbc0f53903f4750372b0f           
河北文旅公共,http://tv.pull.hebtv.com/jishi/gonggongpindao.m3u8?t=1893427200&k=0b0e2c7cf0820ad8b22ae063511c4104 
河北经济,http://1.94.31.214/php/hebei.php?id=jjsh
河北都市,http://1.94.31.214/php/hebei.php?id=hbds
河北影视,http://1.94.31.214/php/hebei.php?id=hbys
河北少儿,http://1.94.31.214/php/hebei.php?id=sekj
河北公共,http://1.94.31.214/php/hebei.php?id=hbgg
河北三农,http://1.94.31.214/php/hebei.php?id=nmpd
河北卫视,http://120.211.62.180:8000/hls/19/index.m3u8
河北经济,http://120.211.62.180:8000/hls/20/index.m3u8
河北都市,http://120.211.62.180:8000/hls/21/index.m3u8
河北影视,http://120.211.62.180:8000/hls/22/index.m3u8
河北科教,http://120.211.62.180:8000/hls/23/index.m3u8
河北公共,http://120.211.62.180:8000/hls/24/index.m3u8
河北农民,http://120.211.62.180:8000/hls/25/index.m3u8
河北影视,http://ylt.7766.org:333/hls/25/index.m3u8
河北都市,http://ylt.7766.org:333/hls/24/index.m3u8
河北农民,http://ylt.7766.org:333/hls/28/index.m3u8
晴彩河北,http://ylt.7766.org:333/hls/29/index.m3u8
河北科教,http://ylt.7766.org:333/hls/26/index.m3u8
河北公共,http://ylt.7766.org:333/hls/27/index.m3u8
河北经济,http://ylt.7766.org:333/hls/23/index.m3u8
武安,http://ylt.7766.org:333/hls/33/index.m3u8
三农,http://60.10.139.113:8801/hls/45/index.m3u8
河北经济生活,http://60.10.139.113:8801/hls/40/index.m3u8
河北都市,http://60.10.139.113:8801/hls/41/index.m3u8
河北影视剧,http://60.10.139.113:8801/hls/42/index.m3u8
河北少儿科教,http://60.10.139.113:8801/hls/43/index.m3u8
河北文旅公共,http://60.10.139.113:8801/hls/44/index.m3u8
廊坊新闻综合,http://60.10.139.113:8801/hls/48/index.m3u8
廊坊生活,http://60.10.139.113:8801/hls/49/index.m3u8
香河综合,http://60.10.139.113:8801/hls/94/index.m3u8
邯郸公共,http://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
邯郸新闻,http://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8
邯郸科技,http://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
张家口1,http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8
张家口2,http://nlive.zjkgdcs.com:8091/live/zjktv2.m3u8
衡水新闻综合[1920*1080],https://tvfile.hscmw.cn:443/live/hshstv1.m3u8
衡水经济科教[1920*1080],https://tvfile.hscmw.cn:443/live/hshstv2.m3u8
衡水新闻,http://hls.hsrtv.cn/live/hshstv1.m3u8
衡水经济,http://hls.hsrtv.cn/live/hshstv2.m3u8
三河,http://jwcdnqx.hebyun.com.cn/live/jiyunsanhe3/1500k/tzwj_video.m3u8
清苑,ttp://jwcdnqx.hebyun.com.cn/live/qyxwpd/1500k/tzwj_video.m3u8
丰宁,http://jwcdnqx.hebyun.com.cn/live/fengningzonghe/1500k/tzwj_video.m3u8
涉县,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
滦南综合,http://8.130.49.89/live/lntv1.m3u8
滦南影视,http://8.130.49.89/live/lntv2.m3u8
南和综合,https://jwcdnqx.hebyun.com.cn/live/NHTV1/1500k/tzwj_video.m3u8
南和影视,https://jwcdnqx.hebyun.com.cn/live/NHTV2/1500k/tzwj_video.m3u8
永清,http://60.10.203.69:8000/0.m3u8
清河1,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
任丘,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
青县,http://jwcdnqx.hebyun.com.cn/live/qxtvlive1/1500k/tzwj_video.m3u8
枣强综合,http://60.10.203.69:8000/0.m3u8
邢台综合,https://jwplay.hebyun.com.cn:443/live/xtsrmtzs/1500k/tzwj_video.m3u8
邢台城市,https://jwcdnqx.hebyun.com.cn/live/xtcsshpd/1500k/tzwj_video.m3u8
张北县电视台,http://www.liyajun.top:7088/rtp/239.253.92.102:6092
南宫,https://jwcdnqx.hebyun.com.cn/live/ngtv1/1500k/tzwj_video.m3u8
肃宁,http://jwplay.hebyun.com.cn/live/sndst01/1500k/tzwj_video.m3u8
任丘1,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
涞水,https://jwcdnqx.hebyun.com.cn/live/lsdst/1500k/tzwj_video.m3u8 
涞源,http://jwcdnqx.hebyun.com.cn/live/jiyunlaiyuan/1500k/tzwj_video.m3u8
徐水,https://jwcdnqx.hebyun.com.cn/live/jiyunxushui123/1500k/tzwj_video.m3u8
平泉综合,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
平泉影视,https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
双滦综合,https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8
兴隆,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
涞水综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=ls1&key=关注公共号❤：AI科技生活
涞源综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=ly1&key=关注公共号❤：AI科技生活
清苑新闻,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=qy1&key=关注公共号❤：AI科技生活
徐水TV1套,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=xs1&key=关注公共号❤：AI科技生活
丰宁综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=fn1&key=关注公共号❤：AI科技生活
平泉综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=pq1&key=关注公共号❤：AI科技生活
平泉平泉影视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=pq2&key=关注公共号❤：AI科技生活
双滦新闻,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=sl1&key=关注公共号❤：AI科技生活
兴隆综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=xl1&key=关注公共号❤：AI科技生活
青县一套,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=qx&key=关注公共号❤：AI科技生活
任丘一套,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=rq1&key=关注公共号❤：AI科技生活
邯郸新闻综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=hd1&key=关注公共号❤：AI科技生活
邯郸科教,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=hd3&key=关注公共号❤：AI科技生活
涉县新闻综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=sx1&key=关注公共号❤：AI科技生活
三河综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=sh1&key=关注公共号❤：AI科技生活
昌黎电视台,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=cl1&key=关注公共号❤：AI科技生活
迁西综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=qx1&key=关注公共号❤：AI科技生活
邢台城市生活,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=xt2&key=关注公共号❤：AI科技生活
南宫一套,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=ng1&key=关注公共号❤：AI科技生活
南和综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=nh1&key=关注公共号❤：AI科技生活
南和影视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=nh2&key=关注公共号❤：AI科技生活
清河经济综艺,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/hebeidf.js?id=qh2&key=关注公共号❤：AI科技生活
廊坊新闻|澜露直播,rtmp://222.222.126.18/live/lfxw
廊坊生活|澜露直播,rtmp://222.222.126.18/live/lfgg
💚河北路北联通,#genre#
河北经济生活高清,http://www.liyajun.top:7088/rtp/239.253.92.171:6001
河北都市高清,http://www.liyajun.top:7088/rtp/239.253.92.172:6002
河北影视剧高清,http://www.liyajun.top:7088/rtp/239.253.92.173:6003
河北少儿科教高清,http://www.liyajun.top:7088/rtp/239.253.92.174:6004
河北公共高清,http://www.liyajun.top:7088/rtp/239.253.92.175:6005
河北农民高清,http://www.liyajun.top:7088/rtp/239.253.92.176:6006
睛彩河北,http://www.liyajun.top:7088/rtp/239.253.92.104:6221
石家庄新闻综合高清,http://www.liyajun.top:7088/rtp/239.253.92.149:6035
石家庄娱乐,http://www.liyajun.top:7088/rtp/239.253.92.93:8120
石家庄生活,http://www.liyajun.top:7088/rtp/239.253.92.94:8121
石家庄都市,http://www.liyajun.top:7088/rtp/239.253.92.95:8122
承德新闻综合,http://www.liyajun.top:7088/rtp/239.253.92.222:8112
承德公共,http://www.liyajun.top:7088/rtp/239.253.92.223:8113
张家口新闻综合,http://www.liyajun.top:7088/rtp/239.253.92.225:8115
张家口公共,http://www.liyajun.top:7088/rtp/239.253.92.226:8116
秦皇岛新闻综合,http://www.liyajun.top:7088/rtp/239.253.92.52:6021
秦皇岛公共,http://www.liyajun.top:7088/rtp/239.253.92.53:6022
秦皇岛影视,http://www.liyajun.top:7088/rtp/239.253.92.54:6023
唐山新闻综合,http://www.liyajun.top:7088/rtp/239.253.92.245:6089
唐山生活服务,http://www.liyajun.top:7088/rtp/239.253.92.126:6026
唐山影视,http://www.liyajun.top:7088/rtp/239.253.92.127:6027
唐山公共,http://www.liyajun.top:7088/rtp/239.253.92.128:6028
廊坊新闻,http://www.liyajun.top:7088/rtp/239.253.92.164:6036
廊坊公共,http://www.liyajun.top:7088/rtp/239.253.92.166:6037
沧州新闻综合,http://www.liyajun.top:7088/rtp/239.253.92.121:6015
沧州公共,http://www.liyajun.top:7088/rtp/239.253.92.122:6016
沧州影视娱乐,http://www.liyajun.top:7088/rtp/239.253.92.123:6017
保定新闻综合,http://www.liyajun.top:7088/rtp/239.253.93.2:6153
保定公共频道,http://www.liyajun.top:7088/rtp/239.253.93.4:6157
保定生活健康,http://www.liyajun.top:7088/rtp/239.253.93.5:6158
衡水新闻综合,http://www.liyajun.top:7088/rtp/239.253.93.3:6154
衡水公共,http://www.liyajun.top:7088/rtp/239.253.93.7:6160
邢台综合,http://www.liyajun.top:7088/rtp/239.253.93.8:6161
邢台城市生活,http://www.liyajun.top:7088/rtp/239.253.93.10:6163
邯郸新闻综合,http://www.liyajun.top:7088/rtp/239.253.93.11:6164
邯郸公共,http://www.liyajun.top:7088/rtp/239.253.93.12:6165
邯郸科技教育,http://www.liyajun.top:7088/rtp/239.253.93.13:6166
元氏电视,http://www.liyajun.top:7088/rtp/239.253.92.142:6040
无极电视,http://www.liyajun.top:7088/rtp/239.253.92.138:6222
高邑电视,http://www.liyajun.top:7088/rtp/239.253.92.160:6041
栾城电视,http://www.liyajun.top:7088/rtp/239.253.92.187:6051
井陉矿区电视,http://www.liyajun.top:7088/rtp/239.253.92.215:6067
赞皇电视,http://www.liyajun.top:7088/rtp/239.253.92.12:6042
深泽电视,http://www.liyajun.top:7088/rtp/239.253.94.31:6630
赵县电视,http://www.liyajun.top:7088/rtp/239.253.93.140:6308
晋州电视,http://www.liyajun.top:7088/rtp/239.253.93.156:6324
井陉电视,http://www.liyajun.top:7088/rtp/239.253.93.205:6383
平泉电视,http://www.liyajun.top:7088/rtp/239.253.92.156:6012
滦平电视,http://www.liyajun.top:7088/rtp/239.253.92.100:6142
双滦电视,http://www.liyajun.top:7088/rtp/239.253.92.147:6224
兴隆电视,http://www.liyajun.top:7088/rtp/239.253.93.104:6271
隆化电视,http://www.liyajun.top:7088/rtp/239.253.93.174:6342
承德电视,http://www.liyajun.top:7088/rtp/239.253.94.28:6627
宽城新闻,http://www.liyajun.top:7088/rtp/239.253.93.117:6019
任县电视,http://www.liyajun.top:7088/rtp/239.253.93.145:6313
邯山电视,http://www.liyajun.top:7088/rtp/239.253.93.146:6314
崇礼电视,http://www.liyajun.top:7088/rtp/239.253.93.147:6315
顺平电视,http://www.liyajun.top:7088/rtp/239.253.93.148:6316
张北电视,http://www.liyajun.top:7088/rtp/239.253.93.159:6327
尚义电视,http://www.liyajun.top:7088/rtp/239.253.93.163:6331
邱县电视,http://www.liyajun.top:7088/rtp/239.253.93.158:6326
赤城电视,http://www.liyajun.top:7088/rtp/239.253.93.160:6328
康保电视,http://www.liyajun.top:7088/rtp/239.253.93.165:6333
遵化电视,http://www.liyajun.top:7088/rtp/239.253.93.177:6345
昌黎电视,http://www.liyajun.top:7088/rtp/239.253.92.109:6217
抚宁电视,http://www.liyajun.top:7088/rtp/239.253.93.201:6379
卢龙电视,http://www.liyajun.top:7088/rtp/239.253.93.206:6384
丰南电视,http://www.liyajun.top:7088/rtp/239.253.92.231:6070
迁西电视,http://www.liyajun.top:7088/rtp/239.253.92.247:6091
滦南电视,http://www.liyajun.top:7088/rtp/239.253.92.218:6100
玉田电视,http://www.liyajun.top:7088/rtp/239.253.92.118:6133
滦州电视,http://www.liyajun.top:7088/rtp/239.253.92.97:6138
香河电视,http://www.liyajun.top:7088/rtp/239.253.92.185:6049
大城电视,http://www.liyajun.top:7088/rtp/239.253.92.230:6068
大厂电视,http://www.liyajun.top:7088/rtp/239.253.92.253:6244
固安电视,http://www.liyajun.top:7088/rtp/239.253.93.109:6276
文安电视,http://www.liyajun.top:7088/rtp/239.253.93.111:6278
三河电视,http://www.liyajun.top:7088/rtp/239.253.93.143:6311
永清电视,http://www.liyajun.top:7088/rtp/239.253.93.172:6340
成安电视,http://www.liyajun.top:7088/rtp/239.253.93.178:6346
魏县电视,http://www.liyajun.top:7088/rtp/239.253.93.185:6353
霸州综合,http://www.liyajun.top:7088/rtp/239.253.93.209:6387
黄骅电视,http://www.liyajun.top:7088/rtp/239.253.92.183:6047
东光电视,http://www.liyajun.top:7088/rtp/239.253.93.96:6262
青县电视,http://www.liyajun.top:7088/rtp/239.253.93.139:6307
盐山电视,http://www.liyajun.top:7088/rtp/239.253.93.144:6312
南皮电视,http://www.liyajun.top:7088/rtp/239.253.93.149:6317
肃宁电视,http://www.liyajun.top:7088/rtp/239.253.93.152:6320
吴桥电视,http://www.liyajun.top:7088/rtp/239.253.93.169:6337
丰宁综合,http://www.liyajun.top:7088/rtp/239.253.93.210:6388
定兴电视,http://www.liyajun.top:7088/rtp/239.253.93.14:6167
阜平电视,http://www.liyajun.top:7088/rtp/239.253.93.16:6169
涞水电视,http://www.liyajun.top:7088/rtp/239.253.93.17:6170
满城电视,http://www.liyajun.top:7088/rtp/239.253.93.19:6172
涞源电视,http://www.liyajun.top:7088/rtp/239.253.93.22:6175
高碑店电视,http://www.liyajun.top:7088/rtp/239.253.93.23:6176
清苑电视,http://www.liyajun.top:7088/rtp/239.253.93.24:6177
涿州电视,http://www.liyajun.top:7088/rtp/239.253.93.27:6180
唐县电视,http://www.liyajun.top:7088/rtp/239.253.93.30:6183
曲阳电视,http://www.liyajun.top:7088/rtp/239.253.93.31:6184
望都电视,http://www.liyajun.top:7088/rtp/239.253.93.32:6185
定州电视,http://www.liyajun.top:7088/rtp/239.253.93.95:6260
高阳电视,http://www.liyajun.top:7088/rtp/239.253.93.105:6272
安新电视,http://www.liyajun.top:7088/rtp/239.253.93.107:6274
容城电视,http://www.liyajun.top:7088/rtp/239.253.93.110:6277
临城电视,http://www.liyajun.top:7088/rtp/239.253.93.167:6335
柏乡电视,http://www.liyajun.top:7088/rtp/239.253.93.171:6339
涿鹿电视,http://www.liyajun.top:7088/rtp/239.253.93.181:6349
徐水电视,http://www.liyajun.top:7088/rtp/239.253.93.182:6350
大名电视,http://www.liyajun.top:7088/rtp/239.253.93.186:6354
巨鹿电视,http://www.liyajun.top:7088/rtp/239.253.92.254:6449
临西电视,http://www.liyajun.top:7088/rtp/239.253.94.29:6628
冀州电视,http://www.liyajun.top:7088/rtp/239.253.93.34:6187
安平电视,http://www.liyajun.top:7088/rtp/239.253.93.36:6189
景县电视,http://www.liyajun.top:7088/rtp/239.253.93.38:6191
饶阳电视,http://www.liyajun.top:7088/rtp/239.253.93.40:6193
深州电视,http://www.liyajun.top:7088/rtp/239.253.93.42:6195
武强电视,http://www.liyajun.top:7088/rtp/239.253.93.79:6245
阜城电视,http://www.liyajun.top:7088/rtp/239.253.93.168:6336
故城电视,http://www.liyajun.top:7088/rtp/239.253.93.161:6329
枣强电视,http://www.liyajun.top:7088/rtp/239.253.93.166:6334
清河电视,http://www.liyajun.top:7088/rtp/239.253.93.44:6197
广宗电视,http://www.liyajun.top:7088/rtp/239.253.93.50:6203
武安电视,http://www.liyajun.top:7088/rtp/239.253.93.62:6215
宁晋电视,http://www.liyajun.top:7088/rtp/239.253.93.51:6204
平乡电视,http://www.liyajun.top:7088/rtp/239.253.93.53:6206
鸡泽电视,http://www.liyajun.top:7088/rtp/239.253.93.64:6219
隆尧电视,http://www.liyajun.top:7088/rtp/239.253.93.65:6230
广平电视,http://www.liyajun.top:7088/rtp/239.253.93.66:6231
南和电视,http://www.liyajun.top:7088/rtp/239.253.93.80:6246
临漳电视,http://www.liyajun.top:7088/rtp/239.253.93.84:6250
内丘电视,http://www.liyajun.top:7088/rtp/239.253.93.102:6268
涉县电视,http://www.liyajun.top:7088/rtp/239.253.93.106:6273
迁安电视,http://www.liyajun.top:7088/rtp/239.253.93.113:6280
馆陶电视,http://www.liyajun.top:7088/rtp/239.253.93.115:6282
乐亭电视,http://www.liyajun.top:7088/rtp/239.253.93.250:6290
沙河电视,http://www.liyajun.top:7088/rtp/239.253.93.179:6347
曲周电视,http://www.liyajun.top:7088/rtp/239.253.93.54:6207
南宫电视,http://www.liyajun.top:7088/rtp/239.253.93.48:6201
丰润电视,http://www.liyajun.top:7088/rtp/239.253.92.252:6156
🀄唐山电信,#genre#
河北卫视,http://yaching.xmtcenter.com:9999/rtp/239.254.200.174:6000
河北经济生活,http://yaching.xmtcenter.com:9999/rtp/239.254.200.18:6000
河北都市,http://yaching.xmtcenter.com:9999/rtp/239.254.200.19:6000
河北影视剧,http://yaching.xmtcenter.com:9999/rtp/239.254.200.20:6000
河北少儿科教,http://yaching.xmtcenter.com:9999/rtp/239.254.200.21:6000
河北公共,http://yaching.xmtcenter.com:9999/rtp/239.254.200.22:6000
河北农民,http://yaching.xmtcenter.com:9999/rtp/239.254.200.23:6000
睛彩河北,http://yaching.xmtcenter.com:9999/rtp/239.254.200.27:6000
河北杂技频道,http://yaching.xmtcenter.com:9999/rtp/239.254.201.139:7203
石家庄新闻综合,http://yaching.xmtcenter.com:9999/rtp/239.254.200.157:6000
石家庄娱乐,http://yaching.xmtcenter.com:9999/rtp/239.254.200.29:6000
石家庄生活,http://yaching.xmtcenter.com:9999/rtp/239.254.200.30:6000
石家庄都市,http://yaching.xmtcenter.com:9999/rtp/239.254.200.31:6000
承德新闻综合,http://yaching.xmtcenter.com:9999/rtp/239.254.200.32:6000
承德公共,http://yaching.xmtcenter.com:9999/rtp/239.254.200.33:6000
张家口新闻综合,http://yaching.xmtcenter.com:9999/rtp/239.254.200.35:6000
张家口公共,http://yaching.xmtcenter.com:9999/rtp/239.254.200.36:6000
秦皇岛新闻综合,http://yaching.xmtcenter.com:9999/rtp/239.254.200.39:6000
秦皇岛公共,http://yaching.xmtcenter.com:9999/rtp/239.254.200.40:6000
秦皇岛影视,http://yaching.xmtcenter.com:9999/rtp/239.254.200.41:6000
唐山新闻综合,http://yaching.xmtcenter.com:9999/rtp/239.254.200.166:6000
唐山生活服务,http://yaching.xmtcenter.com:9999/rtp/239.254.200.167:6000
唐山影视,http://yaching.xmtcenter.com:9999/rtp/239.254.200.168:6000
唐山公共,http://yaching.xmtcenter.com:9999/rtp/239.254.200.169:6000
廊坊新闻,http://yaching.xmtcenter.com:9999/rtp/239.254.200.183:6000
廊坊公共,http://yaching.xmtcenter.com:9999/rtp/239.254.200.184:6000
沧州新闻综合,http://yaching.xmtcenter.com:9999/rtp/239.254.200.42:6000
沧州公共,http://yaching.xmtcenter.com:9999/rtp/239.254.200.43:6000
沧州影视娱乐,http://yaching.xmtcenter.com:9999/rtp/239.254.200.44:6000
保定新闻综合,http://yaching.xmtcenter.com:9999/rtp/239.254.200.144:6000
保定公共频道,http://yaching.xmtcenter.com:9999/rtp/239.254.200.145:6000
保定生活健康,http://yaching.xmtcenter.com:9999/rtp/239.254.200.146:6000
衡水新闻综合,http://yaching.xmtcenter.com:9999/rtp/239.254.200.147:6000
衡水公共,http://yaching.xmtcenter.com:9999/rtp/239.254.200.149:6000
邢台综合,http://yaching.xmtcenter.com:9999/rtp/239.254.200.150:6000
邢台城市生活,http://yaching.xmtcenter.com:9999/rtp/239.254.200.152:6000
邯郸新闻综合,http://yaching.xmtcenter.com:9999/rtp/239.254.200.153:6000
邯郸公共,http://yaching.xmtcenter.com:9999/rtp/239.254.200.154:6000
邯郸科技教育,http://yaching.xmtcenter.com:9999/rtp/239.254.200.155:6000
凤凰卫视电影台,http://yaching.xmtcenter.com:9999/rtp/239.254.201.1:5214
凤凰卫视中文台,http://yaching.xmtcenter.com:9999/rtp/239.254.201.2:5226
凤凰卫视资讯台,http://yaching.xmtcenter.com:9999/rtp/239.254.201.3:5227
元氏电视,http://yaching.xmtcenter.com:9999/rtp/239.254.200.191:5169
无极电视,http://yaching.xmtcenter.com:9999/rtp/239.254.200.220:5167
高邑电视,http://yaching.xmtcenter.com:9999/rtp/239.254.201.24:5170
栾城电视,http://yaching.xmtcenter.com:9999/rtp/239.254.200.215:5173
井陉矿区电视,http://yaching.xmtcenter.com:9999/rtp/239.254.201.14:5175
赞皇电视,http://yaching.xmtcenter.com:9999/rtp/239.254.200.244:5177
