☘️重要提醒🍀,#genre#
NBA经典赛事 NBA季后赛精彩重播：雷霆vs湖人 G4 全场回放 18:00,http://82.156.245.233:30008/964739730
辽超 鞍山队VS丹东队 全场回放 18:50,http://82.156.245.233:30008/967960948
中甲 无锡吴钩VS广西恒宸 全场回放（官方解说） 18:50,http://82.156.245.233:30008/967959859
中甲 无锡吴钩VS广西恒宸 全场回放（AI智慧观赛） 18:50,http://82.156.245.233:30008/967958931
辽超 朝阳队VS铁岭队 全场回放 19:00,http://82.156.245.233:30008/967960940
辽超 本溪队VS大连队 全场回放 19:00,http://82.156.245.233:30008/967960744
超三联赛 超三联赛 无锡大区赛 B档小组赛晚间场 全场回放（赛场原声） 18:55,http://82.156.245.233:30008/967959704
超三联赛 超三联赛 无锡大区赛 B档小组赛晚间场 【回放】广东光正教育21:13江苏香江猛虎 18:55,http://82.156.245.233:30008/967958112
超三联赛 超三联赛 无锡大区赛 B档小组赛晚间场 【回放】成都和众21:12湖北江鲟 18:55,http://82.156.245.233:30008/967958767
超三联赛 超三联赛 无锡大区赛 B档小组赛晚间场 【回放】福州奇迹21:11广东生涯 18:55,http://82.156.245.233:30008/967958828
超三联赛 超三联赛 无锡大区赛 B档小组赛晚间场 【回放】湖北江鲟14:15江苏香江猛虎 18:55,http://82.156.245.233:30008/967959203
ONE冠军赛 袁鹏杰遗憾告负 兰姆纳蒙分歧险胜 【全场回放】（李威蓄、汪乐） 19:25,http://82.156.245.233:30008/967961598
ONE冠军赛 袁鹏杰遗憾告负 兰姆纳蒙分歧险胜 ONE周五格斗夜172全场回放（英文原声） 19:25,http://82.156.245.233:30008/967961836
浙BA 普陀73-84安吉 2026浙江省城市篮球联赛全场回放：普陀VS安吉（赛场原声） 19:30,http://82.156.245.233:30008/967960509
浙BA 杭州99-74余姚 2026浙江省城市篮球联赛全场回放：杭州VS余姚（赛场原声） 19:30,http://82.156.245.233:30008/967960537
贡嘎100冰川极境赛 贡嘎100冰川极境赛 2026贡嘎100冰川极境赛全场回放（官方解说）（一） 19:30,http://82.156.245.233:30008/967957195
湘超 邵阳队VS益阳队 全场回放 19:38,http://82.156.245.233:30008/967960917
湘超 湘潭队VS常德队 全场回放 19:38,http://82.156.245.233:30008/967960690
东盟杯 印度尼西亚VS新加坡 全场回放（孙雨轩） 20:50,http://82.156.245.233:30008/967960890
东盟杯 印度尼西亚VS新加坡 全场回放 20:50,http://82.156.245.233:30008/967961497
贡嘎100冰川极境赛 贡嘎100冰川极境赛 解说 06:00,http://82.156.245.233:30008/967958273
全国飞盘锦标赛 2026年全国飞盘锦标赛 解说 08:00,http://82.156.245.233:30008/967775495
中国网球公开赛 中国网球公开赛训练 Day2 训练场1 08:00,http://82.156.245.233:30008/967934510
中国网球公开赛 中国网球公开赛训练 Day2 训练场2 08:00,http://82.156.245.233:30008/967934580
咪咕体育日报 undefined 咪咕体育日报 第192期 08:00,http://82.156.245.233:30008/967157787
中国自行车运动协会系列赛 2026第十四届环鄱阳湖国际自行车大赛 解说 08:30,http://82.156.245.233:30008/967732449
全国龙舟大联动 湖北省龙舟公开赛沙洋站Day1 沙洋站 08:30,http://82.156.245.233:30008/967838541
决战亚洲 周冠达、侯英超、程靖淇邀您看国乒 周冠达 侯英超 程靖淇 08:40,http://82.156.245.233:30008/967679390
中国自行车运动协会系列赛 环北京门头沟国际公路自行车赛 解说 09:00,http://82.156.245.233:30008/967838756
逐马计划 2026克拉玛依马拉松 清流播出 08:45,http://82.156.245.233:30008/967890497
WTA 比勒尔暂1-1 邦达尔PK鲁塞 赛场原声 10:00,http://82.156.245.233:30008/967696663
WTA 比勒尔暂1-1 邦达尔PK鲁塞 赛场原声 10:00,http://82.156.245.233:30008/967961119
WTA 比勒尔暂1-1 邦达尔PK鲁塞 解说 10:00,http://82.156.245.233:30008/967837595
WTA 比勒尔暂1-1 邦达尔PK鲁塞 英文原声 10:00,http://82.156.245.233:30008/967696681
WTA 比勒尔暂1-1 邦达尔PK鲁塞 英文原声 10:00,http://82.156.245.233:30008/967961126
逐马计划 逐马计划太原站大咖分享会 逐马计划太原站大咖分享会 11:00,http://82.156.245.233:30008/967698439
国际篮联洲际杯 北京控股VS上海久事 李天宇 周鹏 11:35,http://82.156.245.233:30008/967818376
国际篮联洲际杯 北京控股VS上海久事 赛场原声 11:35,http://82.156.245.233:30008/967818384
国际篮联洲际杯 北京控股VS上海久事 英文解说 11:35,http://82.156.245.233:30008/967818386
ATP 塞伦多洛PK弗基纳 瓦舍罗出战 赛场原声 13:00,http://82.156.245.233:30008/967705081
超三联赛 超三联赛 无锡大区赛 A档小组赛 李嘉伟 张俊卿 12:55,http://82.156.245.233:30008/967884266
ATP 布云朝克特、梅德维德夫轮番出战 赛场原声 13:30,http://82.156.245.233:30008/967705403
ATP 布云朝克特、梅德维德夫轮番出战 中文解说 13:30,http://82.156.245.233:30008/967705413
WTA 徐一璠/汤千慧冲女双决赛 赛场原声 14:30,http://82.156.245.233:30008/967696883
WTA 徐一璠/汤千慧冲女双决赛 解说 14:30,http://82.156.245.233:30008/967838053
WTA 徐一璠/汤千慧冲女双决赛 英文原声 14:30,http://82.156.245.233:30008/967696898
桂超联赛 广西漓泉天龍VS广西平果辉荣 赛场原声 14:50,http://82.156.245.233:30008/967880410
国际篮联洲际杯 RSSB老虎VSNBA发展联盟联队 孙博 孔德昕 15:05,http://82.156.245.233:30008/967818416
国际篮联洲际杯 RSSB老虎VSNBA发展联盟联队 赛场原声 15:05,http://82.156.245.233:30008/967818430
国际篮联洲际杯 RSSB老虎VSNBA发展联盟联队 英文解说 15:05,http://82.156.245.233:30008/967818450
CPB中国棒球城市联赛 上海虎鲸VS北京正大龙 清流播出 16:30,http://82.156.245.233:30008/967674173
比利简金杯 乌克兰VS意大利 赛场原声 16:55,http://82.156.245.233:30008/967776848
东盟杯 巴基斯坦VS泰国 乔迁 16:50,http://82.156.245.233:30008/967877402
东盟杯 巴基斯坦VS泰国 赛场原声 16:50,http://82.156.245.233:30008/967877309
NBA经典赛事 NBA季后赛精彩重播：骑士vs尼克斯 G1 孙博 马健 曾令旭 18:00,http://82.156.245.233:30008/967702061
齐鲁超赛 青岛平企联青春VS泰安泰山城建队 赛场原声 18:30,http://82.156.245.233:30008/967819925
齐鲁超赛 聊城传奇农商行VS日照队 赛场原声 19:00,http://82.156.245.233:30008/967819935
闽超 龙岩队VS厦门队 赛场原声 19:00,http://82.156.245.233:30008/967822036
闽超 泉州队VS莆田队 赛场原声 19:00,http://82.156.245.233:30008/967822024
闽超 宁德队VS漳州队 赛场原声 19:00,http://82.156.245.233:30008/967822017
闽超 三明队VS平潭队 赛场原声 19:00,http://82.156.245.233:30008/967822010
徽BA 滁州VS亳州 赛场原声 19:00,http://82.156.245.233:30008/967833419
徽BA 宣城VS阜阳 赛场原声 19:00,http://82.156.245.233:30008/967833426
超三联赛 超三联赛 无锡大区赛 A档12进8及B档决赛 蔡凯臣 王冠证 18:55,http://82.156.245.233:30008/967884851
东北超 沈阳VS延边 赛场原声 19:20,http://82.156.245.233:30008/967776267
晋超联赛 吕梁市VS阳泉市 赛场原声 19:20,http://82.156.245.233:30008/967953838
中甲 南通支云VS长春亚泰 解说 19:20,http://82.156.245.233:30008/967848245
中甲 南通支云VS长春亚泰 赛场原声 19:20,http://82.156.245.233:30008/967848252
赣超 九江队VS南昌队 赛场原声 19:30,http://82.156.245.233:30008/967652499
浙BA 台州VS桐乡 赛场原声 19:30,http://82.156.245.233:30008/967697230
浙BA 海宁VS玉环 赛场原声 19:30,http://82.156.245.233:30008/967697238
国际篮联洲际杯 维尔纽斯莱塔斯VS博卡青年 邵化谦 季孟年 19:05,http://82.156.245.233:30008/967818457
国际篮联洲际杯 维尔纽斯莱塔斯VS博卡青年 赛场原声 19:05,http://82.156.245.233:30008/967818461
国际篮联洲际杯 维尔纽斯莱塔斯VS博卡青年 英文解说 19:05,http://82.156.245.233:30008/967818467
齐鲁超赛 烟台队VS淄博齐稷锐思达 赛场原声 19:30,http://82.156.245.233:30008/967819953
粤超 广州VS深圳 普通话 19:30,http://82.156.245.233:30008/967821232
粤超 广州VS深圳 粤语 19:30,http://82.156.245.233:30008/967935204
粤超 梅州VS东莞 普通话 19:30,http://82.156.245.233:30008/967821236
粤超 梅州VS东莞 粤语 19:30,http://82.156.245.233:30008/967935238
粤超 梅州VS东莞 客家话 19:30,http://82.156.245.233:30008/967935261
湘超 张家界队VS娄底队 赛场原声 19:38,http://82.156.245.233:30008/967815610
湘超 岳阳队VS长沙队 赛场原声 19:38,http://82.156.245.233:30008/967815614
湘超 永州队VS衡阳队 赛场原声 19:38,http://82.156.245.233:30008/967815619
英女超 查尔顿女足VS曼城女足 胡小凡 20:15,http://82.156.245.233:30008/967839014
英女超 查尔顿女足VS曼城女足 赛场原声 20:15,http://82.156.245.233:30008/967838995
东盟杯 越南VS菲律宾 张昊泽 20:20,http://82.156.245.233:30008/967877629
东盟杯 越南VS菲律宾 赛场原声 20:20,http://82.156.245.233:30008/967877512
决战亚洲 侯英超、程靖淇,、邓亚萍为您复盘 徐铭辰 常新宇 侯英超 程靖淇 邓亚萍 21:00,http://82.156.245.233:30008/967679210
英女超 伦敦城雌狮女足VS布莱顿女足 邵凌霄 23:45,http://82.156.245.233:30008/967839022
英女超 伦敦城雌狮女足VS布莱顿女足 赛场原声 23:45,http://82.156.245.233:30008/967839018
Zuffa拳击 Zuffa 拳击第11期：英国巨人费舍尔主场对抡皮罗顿 王琰博 00:55,http://82.156.245.233:30008/967837159
Zuffa拳击 Zuffa 拳击第11期：英国巨人费舍尔主场对抡皮罗顿 英文原声 00:55,http://82.156.245.233:30008/967837167
UFC格斗之夜 UFC格斗之夜：罗萨斯VS巴塞洛斯 阿拉腾黑力出战 陈瑞阳 汪乐 04:55,http://82.156.245.233:30008/967836895
UFC格斗之夜 UFC格斗之夜：罗萨斯VS巴塞洛斯 阿拉腾黑力出战 英文原声 04:55,http://82.156.245.233:30008/967836797
UFC格斗之夜 UFC格斗之夜：罗萨斯VS巴塞洛斯 阿拉腾黑力出战 智能字幕 04:55,http://82.156.245.233:30008/967838350
马拉松系列赛 2026长宁蜀南竹海半程马拉松 清流播出 06:45,http://82.156.245.233:30008/967891109
逐马计划 2026「九牛牧业」太原马拉松 2026「九牛牧业」太原马拉松 07:15,http://82.156.245.233:30008/967698453
中国自行车运动协会系列赛 中国公路自行车公开赛邢台站 邢台站 07:30,http://82.156.245.233:30008/967834729
马拉松系列赛 2026延安红色半程马拉松 清流播出 07:15,http://82.156.245.233:30008/967890615
马拉松系列赛 2026年宁夏石嘴山环星海湖半程马拉松 清流播出 07:15,http://82.156.245.233:30008/967890907
中国自行车运动协会系列赛 2026第十四届环鄱阳湖国际自行车大赛 解说 08:00,http://82.156.245.233:30008/967732440
中国网球公开赛 中国网球公开赛训练 Day3 训练场1 08:00,http://82.156.245.233:30008/967934729
中国网球公开赛 中国网球公开赛训练 Day3 训练场2 08:00,http://82.156.245.233:30008/967934851
咪咕体育日报 undefined 咪咕体育日报 第193期 08:00,http://82.156.245.233:30008/967157775
全国龙舟大联动 湖北省龙舟公开赛沙洋站Day2 沙洋站 08:30,http://82.156.245.233:30008/967838546
中国自行车运动协会系列赛 环北京门头沟国际公路自行车赛 解说 09:00,http://82.156.245.233:30008/967838770
全国飞盘锦标赛 2026年全国飞盘锦标赛 解说 09:25,http://82.156.245.233:30008/967775500
决战亚洲 周冠达、侯英超、程靖淇邀您看国乒 周冠达 侯英超 程靖淇 10:40,http://82.156.245.233:30008/967679446
ATP 成都网球公开赛  1/4决赛 赛场原声 13:00,http://82.156.245.233:30008/967705142
ATP 杭州网球公开赛  1/4决赛 赛场原声 13:30,http://82.156.245.233:30008/967705452
ATP 杭州网球公开赛  1/4决赛 中文解说 13:30,http://82.156.245.233:30008/967705461
沈阳国际青年足球锦标赛 中国U16VS越南U16 张昊泽 王宇 13:45,http://82.156.245.233:30008/967838866
沈阳国际青年足球锦标赛 中国U16VS越南U16 赛场原声 13:45,http://82.156.245.233:30008/967838884
超三联赛 超三联赛 无锡大区赛 A档四分之一决赛 王冠证 13:55,http://82.156.245.233:30008/967885553
WTA 决赛 赛场原声 14:30,http://82.156.245.233:30008/967696712
WTA 决赛 英文原声 14:30,http://82.156.245.233:30008/967696730
WTA 决赛 解说 14:30,http://82.156.245.233:30008/967837608
国际篮联洲际杯 待定 北京柏莱特NBA插播间 14:15,http://82.156.245.233:30008/967818483
国际篮联洲际杯 待定 赛场原声 14:15,http://82.156.245.233:30008/967818486
国际篮联洲际杯 待定 英文解说 14:15,http://82.156.245.233:30008/967818488
东盟杯 中国香港VS老挝 刘焕 14:50,http://82.156.245.233:30008/967877883
东盟杯 中国香港VS老挝 赛场原声 14:50,http://82.156.245.233:30008/967877763
青岛城市足球争霸赛 市南区vs崂山区 清流播出 14:50,http://82.156.245.233:30008/967906807
青岛城市足球争霸赛 胶州市vs城阳区 清流播出 14:50,http://82.156.245.233:30008/967907174
青岛城市足球争霸赛 平度市vs市北区 清流播出 14:50,http://82.156.245.233:30008/967907362
楚超 仙桃黄鳝队VS潜江龙虾队 2026湖北省城市足球联赛第十七轮: 仙桃黄鳝vs潜江龙虾 15:50,http://82.156.245.233:30008/964887910
楚超 鄂州临空队VS襄阳东风风神队 2026湖北省城市足球联赛第十七轮: 鄂州临空vs襄阳东风风神 15:50,http://82.156.245.233:30008/964887916
楚超 随州炎炎队VS天门衣尚队 2026湖北省城市足球联赛第十七轮: 随州炎炎vs天门衣尚 15:50,http://82.156.245.233:30008/964887920
楚超 孝感孝傲江湖队VS咸宁外星人队 2026湖北省城市足球联赛第十七轮: 孝感孝傲江湖vs咸宁外星人 15:50,http://82.156.245.233:30008/964887927
楚超 神农架队VS宜昌东阳光队 2026湖北省城市足球联赛第十七轮: 神农架vs宜昌东阳光 15:50,http://82.156.245.233:30008/964887931
楚超 武汉华工科技队VS黄冈祥云队 2026湖北省城市足球联赛第十七轮: 武汉华工科技vs黄冈 15:50,http://82.156.245.233:30008/964887934
楚超 荆门金龙泉队VS十堰武当队 2026湖北省城市足球联赛第十七轮: 荆门金龙泉vs十堰武当 15:50,http://82.156.245.233:30008/964887939
楚超 荆州恒隆队VS恩施小土豆队 2026湖北省城市足球联赛第十七轮: 荆州恒隆vs恩施小土豆 15:50,http://82.156.245.233:30008/964887944
桂超联赛 柳州龙城VS贺州青年人 赛场原声 15:50,http://82.156.245.233:30008/967880404
CPB中国棒球城市联赛 北京正大龙VS上海虎鲸 清流播出 16:30,http://82.156.245.233:30008/967674257
比利简金杯 决赛 赛场原声 16:55,http://82.156.245.233:30008/967776819
WTA 决赛 赛场原声 17:00,http://82.156.245.233:30008/967696913
WTA 决赛 英文原声 17:00,http://82.156.245.233:30008/967696935
WTA 决赛 解说 17:00,http://82.156.245.233:30008/967838079
NBA经典赛事 NBA季后赛精彩重播：马刺vs雷霆 G1 杨健 曾令旭 苏群 18:00,http://82.156.245.233:30008/967702065
东盟杯 柬埔寨VS缅甸 鲁靖明 17:50,http://82.156.245.233:30008/967878056
东盟杯 柬埔寨VS缅甸 赛场原声 17:50,http://82.156.245.233:30008/967877982
国际篮联洲际杯 待定 北京柏莱特NBA插播间 18:15,http://82.156.245.233:30008/967818493
国际篮联洲际杯 待定 赛场原声 18:20,http://82.156.245.233:30008/967818502
国际篮联洲际杯 待定 英文解说 18:20,http://82.156.245.233:30008/967818520
中甲 陕西联合VS大连鲲城 解说 18:50,http://82.156.245.233:30008/967848258
中甲 陕西联合VS大连鲲城 赛场原声 18:50,http://82.156.245.233:30008/967848274
徽乒赛 全球通徽乒赛之夜 2026安徽省乒乓球联赛总决赛暨颁奖典礼 赛场原声 19:00,http://82.156.245.233:30008/967776691
齐鲁超赛 济南队VS威海文旅集团队 赛场原声 19:00,http://82.156.245.233:30008/967819966
徽BA 淮北VS安庆 赛场原声 19:00,http://82.156.245.233:30008/967833438
徽BA 合肥VS芜湖 赛场原声 19:00,http://82.156.245.233:30008/967833446
超三联赛 超三联赛 无锡大区赛 A档半决赛及决赛 李嘉伟 18:55,http://82.156.245.233:30008/967885670
浙BA 衢州VS温州 赛场原声 19:30,http://82.156.245.233:30008/967697249
浙BA 诸暨VS金华 赛场原声 19:30,http://82.156.245.233:30008/967697259
